id,icij_sar_id,filer_org_name_id,filer_org_name,filer_org_name_display,begin_date,begin_date_year,end_date,end_date_year,originator_bank_id,originator_bank,originator_bank_continent,originator_bank_country,originator_iso,beneficiary_bank_id,beneficiary_bank,beneficiary_bank_continent,beneficiary_bank_country,beneficiary_iso,number_transactions,amount_transactions
237045,3101,barclays-plc,Barclays Plc,Barclays,"Nov 22, 2013",2013,"Nov 22, 2013",2013,eurasian-bank,Eurasian Bank,Asia,Kazakhstan,KAZ,barclays-bank-plc-uk-corporate-gbr,Barclays Bank Plc,Europe,United Kingdom,GBR,1,5200000
237105,3525,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"May 15, 2014",2014,"May 15, 2014",2014,open-joint-stock-company-otp-bank,Open Joint Stock Company Otp Bank,Europe,Russia,RUS,prime-finance-plc-st-petersburg-russia-rus,Prime Finance Plc,Europe,Russia,RUS,1,32675.02
237106,3525,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"May 19, 2014",2014,"May 30, 2014",2014,ceskoslovenska-obchodna-banka-as,Ceskoslovenska Obchodna Banka A.S.,Europe,Slovakia,SVK,seb-bank-tallinn-estonia-est,SEB Bank,Europe,Estonia,EST,6,1291232.97
237107,3525,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Apr 7, 2014",2014,"May 21, 2014",2014,ubs-ag,UBS AG,Europe,Switzerland,CHE,marfin-pank-eesti-as-tallinn-estonia-est,Marfin Pank Eesti AS,Europe,Estonia,EST,6,1410000
237108,3525,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Apr 4, 2014",2014,"May 23, 2014",2014,turkiye-is-bankasi-as,Turkiye Is Bankasi A.S.,Asia,Turkey,TUR,seb-bank-tallinn-estonia-est,SEB Bank,Europe,Estonia,EST,2,1450054.26
237109,3525,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Apr 9, 2014",2014,"May 28, 2014",2014,seb-pank,SEB Pank,Europe,Estonia,EST,kazkommertsbank-almaty-kazakhstan-kaz,Kazkommertsbank,Asia,Kazakhstan,KAZ,5,1551600
237110,3525,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"May 30, 2014",2014,"May 30, 2014",2014,ubs-ag,UBS AG,Europe,Switzerland,CHE,marfin-pank-eesti-as-tallinn-estonia-est,Marfin Pank Eesti AS,Europe,Estonia,EST,1,2069315.07
237111,3525,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"May 27, 2014",2014,"May 27, 2014",2014,dbs-bank-ltd,DBS Bank Ltd,Asia,Singapore,SGP,seb-bank-tallinn-estonia-est,SEB Bank,Europe,Estonia,EST,1,5000000
237112,3525,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Apr 2, 2014",2014,"May 28, 2014",2014,amsterdam-trade-bank-nv,Amsterdam Trade Bank NV,Europe,Netherlands,NLD,seb-bank-tallinn-estonia-est,SEB Bank,Europe,Estonia,EST,32,5868974
237113,3525,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"May 16, 2014",2014,"May 30, 2014",2014,ubs-ag,UBS AG,Europe,Switzerland,CHE,marfin-pank-eesti-as-tallinn-estonia-est,Marfin Pank Eesti AS,Europe,Estonia,EST,4,1922000
237116,3983,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Jan 6, 2014",2014,"Jan 24, 2014",2014,berenberg-bank,Berenberg Bank,Europe,Germany,DEU,yapi-ve-kredi-bankasi-as-istanbul-turkey-tur,Yapi Ve Kredi Bankasi A.S.,Asia,Turkey,TUR,3,1966770
237117,3983,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Jan 16, 2014",2014,"Jan 24, 2014",2014,ctbc-bank-co-ltd,CTBC Bank Co Ltd,Asia,Hong Kong,HKG,china-construction-bank-beijing-china-chn,China Construction Bank,Asia,China,CHN,5,5243975
237118,3983,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Jan 16, 2014",2014,"Jan 29, 2014",2014,dbs-bank,DBS Bank,Asia,China,CHN,china-construction-bank-corporation-beijing-china-chn,China Construction Bank Corporation,Asia,China,CHN,6,6763000
237119,3983,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Jan 21, 2014",2014,"Jan 27, 2014",2014,commonwealth-bank-of-australia,Commonwealth Bank of Australia,Australia,Australia,AUS,deutsche-bank-ag-prague-czech-republic-cze,Deutsche Bank AG,Europe,Czech Republic,CZE,3,7999910
237120,3983,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Jan 10, 2014",2014,"Jan 15, 2014",2014,dbs-bank,DBS Bank,Asia,China,CHN,agricultural-bank-of-china-beijing-china-chn,Agricultural Bank of China,Asia,China,CHN,2,8143763
237121,3983,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Jan 15, 2014",2014,"Jan 31, 2014",2014,berenberg-bank,Berenberg Bank,Europe,Germany,DEU,abn-amro-bank-nv-amsterdam-netherlands-nld,ABN Amro Bank N.V.,Europe,Netherlands,NLD,6,5398099.73
237123,3983,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Jan 7, 2014",2014,"Jan 7, 2014",2014,banque-de-commerce-et-de-placements,Banque De Commerce Et De Placements,Europe,Switzerland,CHE,ing-belgium-geneva-switzerland-che,ING Belgium,Europe,Switzerland,CHE,1,10236000
237125,3983,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Jan 7, 2014",2014,"Jan 7, 2014",2014,bank-julius-baer-and-co-ltd,Bank Julius Baer And Co. Ltd.,Europe,Switzerland,CHE,dbs-bank-ltd-singapore-sgp,DBS Bank Ltd.,Asia,Singapore,SGP,1,30000000
237161,3255,standard-chartered-plc,Standard Chartered Plc,Standard Chartered,"Jan 27, 2013",2013,"Jan 27, 2013",2013,standard-chartered-bank-south-africa,Standard Chartered Bank South Africa,Africa,South Africa,ZAF,deutsche-bank-ag-abu-dhabi-branch-abu-dhabi-united-arab-emirates-are,Deutsche Bank AG Abu Dhabi Branch,Asia,United Arab Emirates,ARE,2,10800000
237163,3255,standard-chartered-plc,Standard Chartered Plc,Standard Chartered,"Feb 24, 2014",2014,"Feb 24, 2014",2014,standard-chartered-bank,Standard Chartered Bank,North America,United States,USA,pnc-bank-national-assoc-nj-us-usa,PNC Bank National Assoc,North America,United States,USA,1,14800000
237164,3255,standard-chartered-plc,Standard Chartered Plc,Standard Chartered,"Sep 19, 2013",2013,"Sep 24, 2013",2013,regionala-investiciju-banka,Regionala Investiciju Banka,Europe,Latvia,LVA,standard-chartered-bank-jakarta-indonesia-idn,Standard Chartered Bank,Asia,Indonesia,IDN,2,5400
237165,3255,standard-chartered-plc,Standard Chartered Plc,Standard Chartered,"Mar 27, 2014",2014,"Mar 27, 2014",2014,standard-chartered-bank,Standard Chartered Bank,Asia,United Arab Emirates,ARE,economy-bank-n-v-amstelveen-netherlands-nld,Economy Bank N V,Europe,Netherlands,NLD,1,1803.16
237166,3255,standard-chartered-plc,Standard Chartered Plc,Standard Chartered,"Dec 20, 2013",2013,"Dec 20, 2013",2013,regionala-investiciju-banka,Regionala Investiciju Banka,Europe,Latvia,LVA,standard-chartered-bank-singapore-sgp,Standard Chartered Bank,Asia,Singapore,SGP,2,1979.5
237167,3255,standard-chartered-plc,Standard Chartered Plc,Standard Chartered,"Apr 14, 2014",2014,"Apr 14, 2014",2014,regionala-investiciju-banka,Regionala Investiciju Banka,Europe,Latvia,LVA,social-islami-bank-ltd-dhaka-bangladesh-bgd,Social Islami Bank Ltd,Asia,Bangladesh,BGD,1,1600
237168,3255,standard-chartered-plc,Standard Chartered Plc,Standard Chartered,"Mar 17, 2014",2014,"Mar 17, 2014",2014,regionala-investiciju-banka,Regionala Investiciju Banka,Europe,Latvia,LVA,bank-of-baroda-dubai-uae-are,Bank of Baroda,Asia,United Arab Emirates,ARE,1,4988
237181,4296,jp-morgan-chase-co,JP Morgan Chase & Co.,JP Morgan Chase,"Jun 13, 2013",2013,"Sep 13, 2013",2013,verwaltungs-und-privat-bank-ag,Verwaltungs- Und Privat-Bank AG,Europe,Liechtenstein,LIE,piraeus-bank-cyprus-limited-cyprus-cyp,Piraeus Bank Cyprus Limited,Europe,Cyprus,CYP,5,702000
237273,4121,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Jan 8, 2014",2014,"Jan 8, 2014",2014,ctbc-bank-co-ltd,CTBC Bank Co Ltd,Asia,Taiwan,TWN,bank-international-indonesia-jakarta-indonesia-idn,Bank International Indonesia,Asia,Indonesia,IDN,1,4654674
237274,4121,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Jul 17, 2013",2013,"Oct 15, 2013",2013,baltikums-bank-as,Baltikums Bank AS,Europe,Latvia,LVA,bank-of-cyprus-public-company-ltd-nicosia-cyprus-cyp,Bank of Cyprus Public Company Ltd,Europe,Cyprus,CYP,7,5000000
237275,4121,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Jan 21, 2014",2014,"Jan 21, 2014",2014,prival-bank-s-a,Prival Bank S A,North America,Panama,PAN,andbanc-panama-sa-panama-city-panama-pan,Andbanc,North America,Panama,PAN,1,5627539.16
237276,4121,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Oct 23, 2013",2013,"Oct 30, 2013",2013,trasta-komercbanka,Trasta Komercbanka,Europe,Latvia,LVA,bsi-sa-zurich-switzerland-che,BSI SA,Europe,Switzerland,CHE,4,5780000
237277,4121,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Sep 18, 2013",2013,"Sep 20, 2013",2013,baltikums-bank,Baltikums Bank,Europe,Latvia,LVA,dbs-bank-ltd-singapore-sgp,DBS Bank Ltd,Asia,Singapore,SGP,2,882720
237278,4121,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,,,,,dbs-bank-ltd,DBS Bank Ltd,Asia,Singapore,SGP,baltikums-bank-riga-latvia-lva,Baltikums Bank,Europe,Latvia,LVA,5,2971700
237279,4121,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"May 6, 2013",2013,"Aug 27, 2013",2013,primorye-bank,Primorye Bank,Europe,Russia,RUS,jsc-norvik-banka-riga-latvia-lva,JSC Norvik Banka,Europe,Latvia,LVA,55,5178938.33
237280,4121,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Oct 28, 2013",2013,"Nov 7, 2013",2013,baltikums-bank-as,Baltikums Bank AS,Europe,Latvia,LVA,bnp-paribas-suisse-sa-geneva-switzerland-che,Bnp Paribas Suisse SA,Europe,Switzerland,CHE,5,12700000
237281,4121,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Dec 12, 2013",2013,"Dec 12, 2013",2013,regionala-investiciju-banka,Regionala Investiciju Banka,Europe,Latvia,LVA,credit-agricole-suisse-sa-geneva-switzerland-che,Credit Agricole,Europe,Switzerland,CHE,1,3000000
237282,4121,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Dec 11, 2013",2013,"Dec 18, 2013",2013,regionala-investiciju-banka,Regionala Investiciju Banka,Europe,Latvia,LVA,credit-agricole-suisse-sa-geneva-switzerland-che,Credit Agricole,Europe,Switzerland,CHE,2,3805000
237283,4121,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Nov 13, 2013",2013,"Nov 13, 2013",2013,regionala-investiciju-banka,Regionala Investiciju Banka,Europe,Latvia,LVA,union-bancaire-privee-geneva-switzerland-che,Union Bancaire Privee,Europe,Switzerland,CHE,1,12851000
237293,4013,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Jan 6, 2014",2014,"Mar 24, 2016",2016,dbs-bank-ltd,DBS Bank Ltd,Asia,Singapore,SGP,united-overseas-bank-limited-singapore-sgp,United Overseas Bank Limited,Asia,Singapore,SGP,15,8311
237294,4013,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"May 23, 2014",2014,"Mar 4, 2015",2015,lf-finance,Lf Finance,Europe,Switzerland,CHE,ubs-agzurich-switzerland-che,"UBS Ag(Zurich, Switzerland)",Europe,Switzerland,CHE,10,8771.04
237295,4013,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Jan 24, 2014",2014,"Dec 22, 2014",2014,towerbank-international-ltd,Towerbank International Ltd,North America,Panama,PAN,banco-credit-andorra-panama-sa-pan,Banco Credit Andorra,North America,Panama,PAN,19,84935
237296,4013,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Feb 3, 2016",2016,"Feb 3, 2016",2016,ubs-financial-services-inc,UBS Financial Services Inc,North America,United States,USA,cainvest-international-bank-ltd-cayman-islands-cym,Cainvest International Bank Ltd,North America,Cayman Islands,CYM,1,50000
237297,4013,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"May 6, 2014",2014,"Jul 14, 2014",2014,ubs-financial-services-inc,UBS Financial Services Inc,North America,United States,USA,credit-suisse-ag-winterthur-switzerland-che,Credit Suisse AG,Europe,Switzerland,CHE,2,172582
237298,4013,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Dec 26, 2014",2014,"Dec 26, 2014",2014,bsi-monaco-sam,BSI Monaco Sam,Europe,Monaco,MCO,banca-arner-sa-lugano-switzerland-che,Banca Arner S.A. ,Europe,Switzerland,CHE,1,349989.93
237299,4013,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Oct 14, 2015",2015,"Oct 14, 2015",2015,skandinaviska-enskilda-banken,Skandinaviska Enskilda Banken,Europe,Luxembourg,LUX,bank-of-east-asia-ltd-hong-kong-hkg,Bank of East Asia Ltd,Asia,Hong Kong,HKG,1,784427.9
237300,4013,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Sep 11, 2015",2015,"Sep 22, 2015",2015,andbanc-monaco,Andbanc Monaco,Europe,Monaco,MCO,magnet-bank-zrt-budapest-hungary-hun,Magnet Bank Zrt.,Europe,Hungary,HUN,3,847989.58
237301,4013,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Dec 18, 2015",2015,"Dec 18, 2015",2015,kleinwort-benson,Kleinwort Benson,Europe,Guernsey,GGY,union-bancaire-privee-geneva-switzerland-che,Union Bancaire Privee,Europe,Switzerland,CHE,2,2053259.51
237302,4013,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Oct 22, 2015",2015,"Oct 22, 2015",2015,tien-phong-commercial-joint-stock-bank,Tien Phong Commercial Joint Stock Bank,Asia,Vietnam,VNM,oversea-chinese-banking-corp-ltd-singapore-sgp,Oversea Chinese Banking Corp Ltd,Asia,Singapore,SGP,1,6200000
237303,2713,deutsche-bank-ag,Deutsche Bank AG,Deutsche Bank,"May 23, 2013",2013,"Feb 24, 2016",2016,gazprombank,Gazprombank,Europe,Switzerland,CHE,jp-morgan-us-usa,JPMorgan,North America,United States,USA,18,803000000
237304,2713,deutsche-bank-ag,Deutsche Bank AG,Deutsche Bank,"Jul 16, 2015",2015,"Jul 16, 2015",2015,deutsche-bank,Deutsche Bank,Europe,United Kingdom,GBR,credit-suisse-switzerland-che,Credit Suisse,Europe,Switzerland,CHE,1,40000000
237305,2713,deutsche-bank-ag,Deutsche Bank AG,Deutsche Bank,"Dec 15, 2014",2014,"Dec 21, 2015",2015,deutsche-bank,Deutsche Bank,Europe,United Kingdom,GBR,investec-bank-of-mauritius-limited-mauritius-mus,Investec Bank of Mauritius Limited,Africa,Mauritius,MUS,13,18710000
237307,2713,deutsche-bank-ag,Deutsche Bank AG,Deutsche Bank,"Dec 30, 2013",2013,"Dec 30, 2013",2013,gazprombank,Gazprombank,Europe,Russia,RUS,investec-bank-of-mauritius-limited-mauritius-mus,Investec Bank of Mauritius Limited,Africa,Mauritius,MUS,1,9900000
237308,2713,deutsche-bank-ag,Deutsche Bank AG,Deutsche Bank,"Feb 2, 2016",2016,"Feb 2, 2016",2016,gazprombank,Gazprombank,Europe,Russia,RUS,deutsche-bank-uk-gbr,Deutsche Bank,Europe,United Kingdom,GBR,1,3000000
237310,2713,deutsche-bank-ag,Deutsche Bank AG,Deutsche Bank,"Mar 17, 2014",2014,"Mar 21, 2014",2014,deutsche-bank-ooo,Deutsche Bank Ooo,Europe,Russia,RUS,jp-morgan-uk-gbr,JPMorgan,Europe,United Kingdom,GBR,2,79200000
237392,3778,standard-chartered-plc,Standard Chartered Plc,Standard Chartered,"Aug 19, 2013",2013,"Aug 19, 2013",2013,israel-discount-bank-ltd,Israel Discount Bank Ltd,Asia,Israel,ISR,bank-of-china-hong-kong-ltd-hong-kong-hkg,Bank of China Hong Kong Ltd,Asia,Hong Kong,HKG,1,60000
237393,3778,standard-chartered-plc,Standard Chartered Plc,Standard Chartered,"Oct 1, 2013",2013,"Oct 22, 2013",2013,israel-discount-bank-ltd,Israel Discount Bank Ltd,Asia,Israel,ISR,sberbank-of-russia-russia-rus,Sberbank of Russia,Europe,Russia,RUS,5,60000
237394,3778,standard-chartered-plc,Standard Chartered Plc,Standard Chartered,"Aug 7, 2013",2013,"Oct 22, 2013",2013,israel-discount-bank-ltd,Israel Discount Bank Ltd,Asia,Israel,ISR,hongkong-shanghai-banking-corp-hong-kong-hkg,Hong Kong Shanghai Banking Corp,Asia,Hong Kong,HKG,3,68501
237395,3778,standard-chartered-plc,Standard Chartered Plc,Standard Chartered,"Jul 1, 2013",2013,"Nov 12, 2013",2013,israel-discount-bank-ltd,Israel Discount Bank Ltd,Asia,Israel,ISR,hongkong-shanghai-banking-corp-hong-kong-hkg,Hong Kong Shanghai Banking Corp,Asia,Hong Kong,HKG,18,84454
237396,3778,standard-chartered-plc,Standard Chartered Plc,Standard Chartered,"Aug 14, 2013",2013,"Nov 4, 2013",2013,israel-discount-bank-ltd,Israel Discount Bank Ltd,Asia,Israel,ISR,ubs-ag-zurich-switzerland-che,UBS AG,Europe,Switzerland,CHE,11,186958
237397,3778,standard-chartered-plc,Standard Chartered Plc,Standard Chartered,"Aug 19, 2013",2013,"Nov 12, 2013",2013,israel-discount-bank-ltd,Israel Discount Bank Ltd,Asia,Israel,ISR,industrial-commercial-bank-of-china-asia-ltd-hong-kong-hkg,Industrial Commercial Bank of China Asia Ltd,Asia,Hong Kong,HKG,11,899792
237398,3778,standard-chartered-plc,Standard Chartered Plc,Standard Chartered,"Sep 3, 2013",2013,"Nov 12, 2012",2012,israel-discount-bank-ltd,Israel Discount Bank Ltd,Asia,Israel,ISR,wing-lung-bank-ltd-hong-kong-hkg,Wing Lung Bank Ltd,Asia,Hong Kong,HKG,19,3768119
237399,3778,standard-chartered-plc,Standard Chartered Plc,Standard Chartered,"Jul 1, 2013",2013,"Sep 12, 2013",2013,israel-discount-bank-ltd,Israel Discount Bank Ltd,Asia,Israel,ISR,hang-seng-bank-limited-hong-kong-hkg,Hang Seng Bank Limited,Asia,Hong Kong,HKG,31,4867528
237400,3778,standard-chartered-plc,Standard Chartered Plc,Standard Chartered,"Jul 2, 2013",2013,"Nov 12, 2013",2013,israel-discount-bank-ltd,Israel Discount Bank Ltd,Asia,Israel,ISR,bangkok-bank-public-company-limited-bangkok-thailand-tha,Bangkok Bank Public Company Limited,Asia,Thailand,THA,45,5920731
237401,3778,standard-chartered-plc,Standard Chartered Plc,Standard Chartered,"Jul 2, 2013",2013,"Nov 13, 2013",2013,israel-discount-bank-ltd,Israel Discount Bank Ltd,Asia,Israel,ISR,bank-uralsib-moscow-russia-rus,Bank Uralsib,Europe,Russia,RUS,57,15600000
237408,3900,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Jan 26, 2016",2016,"Jan 26, 2016",2016,verwaltungs-und-privat-bank-ag,Verwaltungs Und Privat Bank AG,Europe,Liechtenstein,LIE,seb-bank-tallinn-estonia-est,SEB Bank,Europe,Estonia,EST,1,199960
237409,3900,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Dec 1, 2015",2015,"Dec 9, 2015",2015,natsinvestprombank,Natsinvestprombank,Europe,Russia,RUS,seb-bank-tallinn-estonia-est,SEB Bank,Europe,Estonia,EST,3,216880.96
